Date,Site,Trap.no,Color,Order,Family,Abundance,Include.in.analyses,Needs.ID,sample.type,ID
10/22/2018,GCH7,10,yellow,Lepidoptera,Hesperiidae,1,Y,N,pinned,878
10/22/2018,GCH7,1,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,905
10/22/2018,GCH7,10,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,907
10/22/2018,GCH7,4,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,917
10/22/2018,GCH7,4,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,919
10/22/2018,GCH7,4,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,922
10/22/2018,GCH7,4,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,924
10/22/2018,GCH7,13,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,926
10/22/2018,GCH7,13,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,947
10/22/2018,GCH7,4,yellow,Diptera,Anthomyiidae,1,Y,N,pinned,952
10/22/2018,GCH7,4,yellow,Diptera,Anthomyiidae,1,Y,N,pinned,954
10/22/2018,GCH7,4,yellow,Diptera,Anthomyiidae,1,Y,N,pinned,957
10/22/2018,GCH7,4,yellow,Diptera,Anthomyiidae,1,Y,N,pinned,959
10/22/2018,GCH7,4,yellow,Diptera,Anthomyiidae,1,Y,N,pinned,961
10/3/2018,GCH7,4,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,993
10/3/2018,GCH7,4,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,994
10/3/2018,GCH7,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,996
10/3/2018,GCH7,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,997
10/3/2018,GCH7,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,998
10/3/2018,GCH7,10,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1003
10/3/2018,GCH7,10,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1004
10/3/2018,GCH7,10,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1005
10/3/2018,GCH7,10,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1006
10/3/2018,GCH7,13,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1007
10/3/2018,GCH7,13,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1008
10/3/2018,GCH7,13,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1009
10/3/2018,GCH7,13,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1010
10/3/2018,GCH7,13,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1011
10/3/2018,GCH7,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1014
10/3/2018,GCH7,13,yellow,Hemiptera,Cicadellidae,1,Y,N,pinned,1068
10/3/2018,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1074
10/3/2018,GCH7,7,yellow,Hymenoptera,Braconidae,1,Y,N,pinned,1089
8/8/2018,GCH7,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1184
8/8/2018,GCH7,4,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1240
8/8/2018,GCH7,4,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1243
8/8/2018,GCH7,10,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1244
8/8/2018,GCH7,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1247
8/8/2018,GCH7,10,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1248
8/8/2018,GCH7,4,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,1266
8/8/2018,GCH7,13,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,1268
7/16/2020,GCH7,10,yellow,Lepidoptera,Hesperiidae,1,Y,N,pinned,1829
7/16/2020,GCH7,7,yellow,Lepidoptera,Hesperiidae,1,Y,N,pinned,1832
10/15/2020,GCH7,1,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1862
10/15/2020,GCH7,1,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1864
9/8/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1865
9/8/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1866
7/22/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1867
10/15/2020,GCH7,7,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1872
10/15/2020,GCH7,7,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1873
7/22/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1874
10/15/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1875
10/15/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1876
10/15/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1877
9/8/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1879
7/22/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1880
10/15/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1882
10/15/2020,GCH7,2,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1883
9/16/2020,GCH7,1,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1884
9/16/2020,GCH7,1,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1885
10/15/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1886
9/16/2020,GCH7,1,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1888
9/16/2020,GCH7,1,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1889
9/16/2020,GCH7,1,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1890
8/25/2020,GCH7,1,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1891
9/16/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1893
10/15/2020,GCH7,1,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1894
10/15/2020,GCH7,1,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1895
10/15/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1896
10/15/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1897
10/15/2020,GCH7,1,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1898
10/15/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1900
10/15/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1901
10/15/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1902
10/15/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1903
10/15/2020,GCH7,7,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1904
10/15/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1905
10/15/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1906
10/7/2020,GCH7,13,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1907
10/15/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1909
10/15/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1910
10/15/2020,GCH7,1,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1911
10/15/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1912
10/15/2020,GCH7,1,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1913
10/15/2020,GCH7,1,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1914
10/15/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1915
10/15/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1916
7/16/2020,GCH7,1,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1917
10/7/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1919
7/16/2020,GCH7,1,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1920
10/15/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1921
10/15/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1922
10/15/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1923
10/15/2020,GCH7,7,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1925
8/25/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1927
10/7/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1928
10/15/2020,GCH7,1,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1929
10/15/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1931
10/15/2020,GCH7,7,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1933
7/16/2020,GCH7,1,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1934
10/7/2020,GCH7,13,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1935
7/16/2020,GCH7,1,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1936
9/16/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1938
10/15/2020,GCH7,7,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1943
10/15/2020,GCH7,7,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1944
10/15/2020,GCH7,7,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1945
10/7/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1947
9/16/2020,GCH7,13,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1948
9/16/2020,GCH7,13,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1949
9/16/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1950
9/16/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1951
10/7/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1952
8/27/2020,GCH7,1,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1953
10/7/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1954
8/27/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1955
10/7/2020,GCH7,13,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1956
10/7/2020,GCH7,13,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1957
7/16/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1958
7/16/2020,GCH7,7,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1959
10/7/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1960
10/7/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1962
10/7/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1963
10/7/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1964
10/7/2020,GCH7,7,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1966
8/27/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1967
10/7/2020,GCH7,7,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1968
10/7/2020,GCH7,7,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1969
9/16/2020,GCH7,1,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1977
8/27/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1983
10/7/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1985
8/27/2020,GCH7,13,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1987
10/7/2020,GCH7,10,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1988
8/27/2020,GCH7,13,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1989
10/7/2020,GCH7,13,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1990
8/27/2020,GCH7,13,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1991
10/7/2020,GCH7,13,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1992
10/7/2020,GCH7,13,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1993
9/16/2020,GCH7,13,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,2003
10/7/2020,GCH7,13,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,2005
10/15/2020,GCH7,4,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,2008
10/7/2020,GCH7,10,yellow,Hemiptera,Membracidae,1,Y,N,pinned,2093
10/7/2020,GCH7,7,yellow,Hemiptera,Membracidae,1,Y,N,pinned,2094
10/7/2020,GCH7,7,yellow,Hemiptera,Membracidae,1,Y,N,pinned,2096
8/25/2020,GCH7,1,yellow,Hymenoptera,Scoliidae,1,Y,N,pinned,2176
8/25/2020,GCH7,4,yellow,Hymenoptera,Chalcidoidea,1,Y,N,pinned,2184
7/16/2020,GCH7,13,yellow,Hymenoptera,Crabronidae,1,Y,N,pinned,2259
7/16/2020,GCH7,13,yellow,Hymenoptera,Crabronidae,1,Y,N,pinned,2261
9/16/2020,GCH7,13,yellow,Hymenoptera,Sphecidae,1,Y,N,pinned,2264
10/7/2020,GCH7,7,yellow,Hymenoptera,Crabronidae,1,Y,N,pinned,2268
10/7/2020,GCH7,4,yellow,Hymenoptera,Crabronidae,1,Y,N,pinned,2271
7/16/2020,GCH7,4,yellow,Hymenoptera,Scelionidae,1,Y,N,pinned,2276
9/8/2020,GCH7,4,yellow,Hemiptera,Nabidae,1,Y,N,pinned,2284
9/16/2018,GCH7,7,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/16/2018,GCH7,1,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/16/2018,GCH7,1,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/16/2018,GCH7,4,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/16/2018,GCH7,4,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/16/2018,GCH7,7,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
10/22/2018,GCH7,10,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
10/22/2018,GCH7,1,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/9/2019,GCH7,10,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/9/2019,GCH7,10,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/29/2019,GCH7,7,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/29/2019,GCH7,1,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/29/2019,GCH7,7,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/20/2019,GCH7,10,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/20/2019,GCH7,13,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/20/2019,GCH7,4,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/26/2019,GCH7,7,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/26/2019,GCH7,4,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/26/2019,GCH7,1,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/26/2019,GCH7,4,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/26/2019,GCH7,10,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/23/2019,GCH7,7,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/9/2019,GCH7,10,yellow ,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/26/2019,GCH7?,9,blue,Diptera,Calliphoridae,1,Y,N,vial,287
8/26/2019,GCH7?,9,blue,Diptera,Calliphoridae,1,Y,N,vial,638
8/26/2019,GCL3,12,blue,Diptera,Calliphoridae,1,Y,N,vial,354
7/10/2019,GCL3,3,blue,Coleoptera,Chrysomelidae,1,Y,N,vial,322
7/10/2019,GCL3,12,blue,Hemiptera,Cicadellidae,1,Y,N,vial,324
9/16/2019,GCL3,3,blue,Diptera,Dolichopodidae,1,Y,N,vial,364
7/10/2019,GCL3,12,blue,Diptera,Dolichopodidae,1,Y,N,vial,324
9/22/2019,GCL3,12,blue,Diptera,Dolichopodidae,1,Y,N,vial,376
6/26/2019,GCL3,12,blue,Diptera,Dolichopodidae,1,Y,N,vial,310
10/7/2019,GCL3,6,blue,Diptera,Dolichopodidae,1,Y,N,vial,389
9/16/2019,GCL3,15,blue,Diptera,Dolichopodidae,1,Y,N,vial,367
9/22/2019,GCL3,15,blue,Diptera,Dolichopodidae,1,Y,N,vial,377
8/26/2019,GCL3,12,blue,Diptera,Dolichopodidae,1,Y,N,vial,354
9/16/2019,GCL3,9,blue,Diptera,Dolichopodidae,1,Y,N,vial,365
10/14/2020,GCL3,NA,blue,Diptera,Dolichopodidae,1,Y,N,vial,421
8/12/2019,GCL3,9,blue,Hymenoptera,Formicidae,1,Y,N,vial,348
7/15/2020,GCL3,NA,blue,Hymenoptera,Halictidae,1,Y,N,vial,404
7/29/2019,GCL3,15,blue,Hemiptera,Miridae,1,Y,N,vial,337
10/14/2020,GCL3,NA,blue,Diptera,Muscidae,1,Y,N,vial,421
10/7/2019,GCL3,15,blue,Diptera,Sarcophagidae,1,Y,N,vial,391
9/15/2020,GCL3,NA,blue,Diptera,Sarcophagidae,1,Y,N,vial,417
9/7/2020,GCL3,NA,blue,Diptera,Sarcophagidae,1,Y,N,vial,414
5/29/2019,GCL3,9,blue,Diptera,Sarcophagidae,1,Y,N,vial,298
5/29/2019,GCL3,3,blue,Diptera,Sarcophagidae,1,Y,N,vial,297
6/26/2019,GCL3,6,blue,Diptera,Sarcophagidae,1,Y,N,vial,308
10/7/2019,GCL3,6,blue,Diptera,Syrphidae,1,Y,N,vial,389
8/26/2018,GCL3,15,blue,Diptera,Tachinidae,1,Y,N,vial,289
10/7/2019,GCL3,3,blue,Diptera,Dolichopodidae,2,Y,N,vial,388
9/16/2019,GCL3,12,blue,Diptera,Dolichopodidae,2,Y,N,vial,366
8/20/2020,GCL3,NA,blue,Diptera,Dolichopodidae,2,Y,N,vial,411
7/29/2019,GCL3,3,blue,Diptera,Muscidae,2,Y,N,vial,334
10/7/2019,GCL3,9,blue,Diptera,Sarcophagidae,2,Y,N,vial,390
5/29/2019,GCL3,9,blue,Diptera,Sarcophagidae,2,Y,N,vial,299
6/26/2019,GCL3,15,blue,Diptera,Sarcophagidae,2,Y,N,vial,311
10/7/2019,GCL3,9,blue,Diptera,Syrphidae,2,Y,N,vial,390
10/14/2020,GCL3,NA,blue,Diptera,Syrphidae,2,Y,N,vial,421
9/15/2020,GCL3,NA,blue,Diptera,Dolichopodidae,3,Y,N,vial,417
7/10/2019,GCL3,3,blue,Diptera,Dolichopodidae,3,Y,N,vial,322
6/26/2019,GCL3,12,blue,Diptera,Sarcophagidae,3,Y,N,vial,310
7/10/2019,GCL3,6,blue,Diptera,Sarcophagidae,3,Y,N,vial,323
8/20/2020,GCL3,NA,blue,Diptera,Sarcophagidae,3,Y,N,vial,411
8/6/2020,GCL3,NA,blue,Diptera,Sarcophagidae,3,Y,N,vial,408
6/26/2019,GCL3,9,blue,Diptera,Sarcophagidae,3,Y,N,vial,309
10/14/2020,GCL3,NA,blue,Diptera,Sarcophagidae,4,Y,N,vial,421
7/29/2019,GCL3,6,blue,Diptera,Sarcophagidae,4,Y,N,vial,335
9/22/2019,GCL3,3,blue,Diptera,Dolichopodidae,5,Y,N,vial,375
9/7/2020,GCL3,NA,blue,Diptera,Dolichopodidae,5,Y,N,vial,414
6/26/2019,GCL3,3,blue,Diptera,Sarcophagidae,5,Y,N,vial,307
7/29/2019,GCL3,12,blue,Diptera,Sarcophagidae,5,Y,N,vial,336
8/12/2019,GCL3,9,blue,Diptera,Dolichopodidae,6,Y,N,vial,348
8/12/2019,GCL3,9,blue,Diptera,Sarcophagidae,6,Y,N,vial,348
7/29/2019,GCL3,15,blue,Diptera,Sarcophagidae,6,Y,N,vial,337
7/2/2020,GCL3,NA,blue,Diptera,Sarcophagidae,7,Y,N,vial,402
7/10/2019,GCL3,3,blue,Diptera,Sarcophagidae,7,Y,N,vial,322
7/29/2019,GCL3,3,blue,Diptera,Sarcophagidae,8,Y,N,vial,334
9/16/2019,GCL3,3,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,55
7/29/2019,GCL3,9,blue,Diptera,Sarcophagidae,1,Y,N,pinned,110
7/29/2019,GCL3,9,blue,Diptera,Sarcophagidae,1,Y,N,pinned,115
8/26/2019,GCL3,12,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,258
10/7/2019,GCL3,12,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,283
10/7/2019,GCL3,12,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,295
10/7/2019,GCL3,12,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,296
10/7/2019,GCL3,15,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,299
10/7/2019,GCL3,3,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,302
10/7/2019,GCL3,9,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,322
6/11/2019,GCL3,3,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,372
9/18/2018,GCL3,3,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,390
9/18/2018,GCL3,6,blue,Diptera,Sarcophagidae,1,Y,N,pinned,399
9/18/2018,GCL3,6,blue,Diptera,Sarcophagidae,1,Y,N,pinned,400
9/18/2018,GCL3,6,blue,Diptera,Sarcophagidae,1,Y,N,pinned,401
9/18/2018,GCL3,6,blue,Diptera,Sarcophagidae,1,Y,N,pinned,402
9/18/2018,GCL3,6,blue,Diptera,Sarcophagidae,1,Y,N,pinned,403
9/18/2018,GCL3,6,blue,Diptera,Sarcophagidae,1,Y,N,pinned,404
9/18/2018,GCL3,6,blue,Diptera,Sarcophagidae,1,Y,N,pinned,405
9/18/2019,GCL3,12,blue,Diptera,Sarcophagidae,1,Y,N,pinned,462
9/18/2019,GCL3,12,blue,Diptera,Sarcophagidae,1,Y,N,pinned,463
9/18/2019,GCL3,12,blue,Diptera,Sarcophagidae,1,Y,N,pinned,464
9/18/2019,GCL3,15,blue,Diptera,Sarcophagidae,1,Y,N,pinned,472
9/18/2019,GCL3,3,blue,Diptera,Sarcophagidae,1,Y,N,pinned,501
9/18/2019,GCL3,3,blue,Diptera,Sarcophagidae,1,Y,N,pinned,502
9/18/2019,GCL3,12,blue,Diptera,Dolichopodidae,1,Y,N,pinned,556
9/18/2019,GCL3,6,blue,Diptera,Dolichopodidae,1,Y,N,pinned,579
9/18/2019,GCL3,3,blue,Diptera,Syrphidae,1,Y,N,pinned,640
9/18/2019,GCL3,3,blue,Diptera,Syrphidae,1,Y,N,pinned,641
9/18/2019,GCL3,3,blue,Diptera,Syrphidae,1,Y,N,pinned,642
9/18/2019,GCL3,3,blue,Diptera,Syrphidae,1,Y,N,pinned,643
9/18/2019,GCL3,15,blue,Diptera,Syrphidae,1,Y,N,pinned,644
9/18/2019,GCL3,12,blue,Diptera,Syrphidae,1,Y,N,pinned,648
9/18/2019,GCL3,12,blue,Diptera,Syrphidae,1,Y,N,pinned,649
9/18/2019,GCL3,6,blue,Coleoptera,Cantharidae,1,Y,N,pinned,669
9/18/2019,GCL3,9,blue,Coleoptera,Chrysomelidae,1,Y,N,pinned,704
7/10/2019,GCL3,9,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,794
10/17/2018,GCL3,12,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,870
10/17/2018,GCL3,12,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,877
8/15/2018,GCL3,12,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1516
8/15/2018,GCL3,15,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1519
8/15/2018,GCL3,15,blue,Coleoptera,Mordellidae,1,Y,N,pinned,1547
10/14/2020,GCL3,9,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1639
7/12/2020,GCL3,6,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1660
7/21/2020,GCL3,6,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1666
10/8/2020,GCL3,9,blue,Coleoptera,Curculionidae,1,Y,N,pinned,2071
7/15/2020,GCL3,3,blue,Hemiptera,Membracidae,1,Y,N,pinned,2100
7/21/2020,GCL3,9,blue,Diptera,Asilidae,1,Y,N,pinned,2207
8/15/2018,GCL3,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/15/2018,GCL3,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/15/2018,GCL3,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/15/2018,GCL3,12,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/16/2018,GCL3,9,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/16/2018,GCL3,9,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/18/2018,GCL3,3,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
5/29/2019,GCL3,3,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
5/29/2019,GCL3,3,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/13/2019,GCL3,9,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/13/2019,GCL3,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/26/2019,GCL3,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/26/2019,GCL3,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/26/2019,GCL3,9,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/26/2019,GCL3,3,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/26/2019,GCL3,3,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/26/2019,GCL3,3,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/26/2019,GCL3,9,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/26/2019,GCL3,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/26/2019,GCL3,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/26/2019,GCL3,15,blue,Hymenoptera,Apidae,1,Y,N,pinned,NA
7/10/2019,GCL3,12,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/10/2019,GCL3,12,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/10/2019,GCL3,3,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/10/2019,GCL3,3,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
